title,category
날씨 급격히 추워져 내일 아침 영하   도 경기북부  강원영서 중심 한파 특보,Culture
덩치 키운  혼다 닛산  미국시장 공략 가속도 현대차와 한일전 격화,Culture
 미래  주도권 놓치면 도태된다  글로벌 업계  합종연횡에 사활,Culture
 왕비 침실  속 부벽화 모사도로 부활  경복궁 교태전  한시 개방,Culture
  의 키옥시아  증시 상장 낸드 지각변동,Culture
부의금은 얼마가 적절할까    만원이면 충분 ,Culture
목요일 출근길 칼바람 강원 동해안 최대     눈 예보,Culture
 내일도 칼바람  아침 최저기온 영하    도 예상,Culture
롯데    바이오텍 첫 투자 바이오로직스와 시너지 기대,Culture
 날씨  내일 낮부터 추위 풀려 대체로 맑음,Culture
내일 출근길  오늘만큼 춥다 최저기온      도,Culture
목요일 아침까지 매서운 추위 최저기온      도,Culture
 날씨  내일 아침도 본격 겨울 추위 밤사이 동해안 많은 눈,Culture
 도시락 안 먹고  피부 반점     살 소년  감기 증상 보이더니 결국  이 암  진단,Culture
 패션이 만만해   반짝 인기  그친 쉬인,Culture
     빼도 가슴이 볼록     컵 유방가진   근육질로 변화  어떻게 ,Culture
 퇴근길 날씨  내일 아침까지 추위 밤사이 동해안 눈,Culture
영화인들  유인촌 문체부 내란 동조 행위 철저히 수사하라 ,Culture
대통령경호처  공조본에  서버 압수수색 불허  통보,Culture
 어쩌면 마지막 크리스마스    세    이 병  때문에 아들과 이별 걱정  무슨 사연 ,Culture
 시계제로  한미약품 주총  정면승부 표대결     다가와,Culture
 날씨  찬 공기 내륙 깊이 남하 동해안 제주 많은 눈,Culture
유인촌  계엄 잘못된 것  외국인 관광 대책 마련,Culture
중형    의 교과서  아우디            콰트로 ,Culture
    만원 벤츠 하이브리드 나왔다    티맵 오토 도 탑재,Culture
 코에 검은 혹이     대     년째 방치했다가  이 암  진단,Culture
역술인 천공  동짓날 안팎에 정리 시작      하늘이 점지한 대통령 ,Culture
한 가족 된 대한항공 아시아나   인천공항 이용 어떻게,Culture
 단 거  먹고 싶으면 음료보다는 차라리  빵 과자 ,Culture
 나는   살  외친   대 억만장자가 공개한  저속노화 루틴   매일  가지 한다 ,Culture
유인촌  계엄사태 국무위원으로서 사죄  한예종 통제 논란도 해명,Culture
 야당 비판  유인촌  결국 사과  계엄은 잘못된 것 ,Culture
 날씨  중북부 곳곳  한파주의보  밤사이 동해안 대설 유의,Culture
계엄 사태에 고개 숙인 유인촌  한예종 폐쇄령은 오해 ,Culture
달고 기름진  염증 유발  식단  치매 위험 거의  배,Culture
아우디코리아  대형 프리미엄         부분변경  출시  억    만원부터,Culture
 한예종 폐쇄 논란  유인촌  계엄은 잘못된 것 ,Culture
 무좀 아니다    노랗게 변한 손발톱   이 증상 까지 있다면 종양 ,Culture
 틀려도 괜찮다  영어로 해보자    현대차 첫 외국인    의 트럼프 대비법,Culture
 이슈플러스 딜러사  중고차 시장에도 진입,Culture
새해  레저용 전기차    종 쏟아진다 소형    부터 픽업까지,Culture
 이슈플러스 수입차 딜러사 시장 지각 변동,Culture
부의금 얼마가 적당  성균관유도회가 권고하는 금액은 ,Culture
 살 여아 양 눈 색깔 달라  태어날 때부터  오드 아이   원인은 ,Culture
혼다 닛산 합병 논의  글로벌 자동차  탑   흔든다,Culture
 부의금은  만원이면 충분하다  성균관유도회 권고,Culture
의협 대전협  민주당 토론회 불참 탄핵 정국서 의료정상화 논의 요원,Culture
닛산 혼다 합병 추진   위 현대차 위협,Culture
 날씨  호남 서해안 곳곳 눈 동해안 많은 눈,Culture
 해장에 최고  소이현  술 마신 다음날 먹는  이 수프   정체는 ,Culture
풍선으로 시작해    까지 윤석열 탄핵 끌어낸 응원봉 역사,Culture
 영화가 왜 이렇게 정치적이야   결국 트랜스젠더 삭제 눈치 보는 디즈니,World
     어떤 시나리오든 우크라편  헝가리 또 이탈,World
미 공화 제출 트럼프 새 임시예산안에 민주 반대  셧다운  우려 고조,World
 충격적 근무 환경  발칵 연말 대목 앞두고 결국  파업 돌입 ,World
 올해         러시아 건재 과시한 푸틴  북한은 언급도 안했다,World
정용진   마러라고 체류 더 연장 트럼프와 깜짝 회동 ,World
정용진   마러라고 체류 늘어나 트럼프 만날까 ,World
비트코인  이틀째 약세 한때  만 천달러대까지 하락 종합 ,World
 내일은 남조선에서  우크라군  드론으로 북한군에 투항 전단지 살포,World
트럼프 한마디에 공화 예산안 막판 변경   셧다운 위기 고조 종합 ,World
푸틴  트럼프와 언제든 만날 용의  우크라전 종전 논의 시사,World
   회원국  북한군 우크라 전쟁 참여 규탄  전쟁 확대하는 행위 ,World
머스크는 트럼프 뒤에서 결정을 내리는 사신        ,World
 자막뉴스  숨통 트인   하이닉스 삼성은 아직   반도체  뒤통수  위기,World
제이비어 브런슨 주한미군사령관   일 취임,World
비트코인  연준 발표에 이틀째 약세    만 달러 붕괴,World
    트럼프 복귀앞  어떤 시나리오든 우크라편  헝가리 또 이탈 종합 ,World
 자막뉴스   전쟁 목표 달성 근접  러시아 자신감   젤렌스키  푸틴 제정신 아냐 ,World
젤렌스키  트럼프  우리 편에 서야 푸틴은 살인 즐기는 미친 사람 ,World
젤렌스키  트럼프 우리편 서야 푸틴은 미친 사람 ,World
 공화  트럼프 압박에 예산 부채한도 연계 민주  반대 ,World
러  우크라  미 영 장거리 미사일 발사 보복할 것 ,World
젤렌스키  푸틴은 미친 사람  스트롱맨  트럼프 우리편 서야 ,World
 증시전략   부채한도 늘려라  트럼프 요구에 셧다운 리스크 고조,World
 트렌딩 핫스톡  마이크론  내년 실적 전망  경고음  주가 급락세,World
 북한군  드론에 떼죽음 부랴부랴 감시초소 증설 ,World
 매파  연준 충격 벗어나지 못한 뉴욕 증시  보합권 혼조 마감,World
 글로벌 마켓  뉴욕증시  혼조  경제지표 마이크론 하락에 반등 제동,World
소비가 이끈  경제   분기 이어  분기도   대 성장,World
뉴욕증시  연준 충격 지속에 반등 실패 마이크론     급락 데일리국제금융시장 ,World
한국에  제로 페이  있다면 캐나다에는  제로 세금 이 있다 통신    ,World
  핵무기 늘어나자  당국자    핵 증강배치 필요 ,World
 국방부  브런슨 신임 주한미군사령관   일 취임 ,World
    대행 역할 전적 지지    수주내     고위급 대면외교 ,World
 법원  마진콜  사태 한국계 투자가 징역   년 형기 유지,World
올해  조원 코인 훔친 북한  하반기 들어 도둑질 뜸해졌다 왜 ,World
 글로벌 비즈             배터리 교체소  눈독 ,World
  하이닉스    반도체 보조금  천   억원 확정 삼성전자 최종계약 체결 대기  글로벌 뉴스픽 ,World
 하늘에서 익사할 뻔  화장실 넘친 물에 기내 바닥  흥건 ,World
트럼프 머스크의  임시예산안  거센 압박 셧다운 되나 ,World
 시간 회견에 북한 언급 안한 푸틴 러  장거리미사일에 보복 경고,World
치솟는 물가 기준금리     러 재벌들  푸틴 대신 중앙은행에 분노,World
이란  충격의 셧다운 정부도  학교도  공장도 문닫았다   지금 중동은 ,World
푸틴  서방에  미사일 결투  제안  러 극초음속 미사일  사드도 못 막아 ,World
   디지털시장법 후폭풍 메타  아이폰 기술 공개      애플  정보 보호 ,World
  셧다운 우려속   샌더스  일론 머스크 대통령  비판,World
    과 고위급 대면외교 재개  계엄차질  외교의 정상화 수순,World
러  우크라  스톰섀도  발 에이태큼스  발 발사 대응할 것 ,World
  만달러 목전에 뒀던 비트코인 이틀째 하락   만 천 ,World
 당국자    핵무기 계속 늘리면  도 증강배치 할 수 있어 ,World
러시아  우크라  영국 스톰섀도  발 미국 에이태큼스  발 쏴 ,World
민간우주정거장 시대  배스트  스페이스 와 로켓발사  건 계약,World
 어쩐지 싸더라   중고 셔틀콕 깃털로 만든  가짜 패딩 에  경악,World
  바이든 정부   한덕수 체제  지지 조만간 한 미 고위급 대면 외교 ,World
 경험이 곧 스펙  올드보이 대우하는 일본 증권업계,World
폭탄 터트리고 고위직 암살  우크라 러  그림자 전쟁  수면 위로,World
 중국산 흑연에      관세    업체 요구   배터리 불똥,World
 홍콩 대만 보고있나     일국양제 모범생  마카오 띄우기,World
트럼프  여야 합의한 예산안 처리 반대   정부 셧다운 위기,World
메타  아이폰 열어라     애플  정보 보호     규정 두고 충돌,World
푸틴   러시아 지난    년 동안 훨씬 강해져  건재 과시,World
 글로벌 비즈 브리핑      초면 돼          내년 전기차 배터리 교체소  천 곳 설치  ,World
 니하오 시리   애플   서 아이폰    탑재 위해 텐센트 바이트댄스와 협상 ,World
    엔비디아 칩 싹쓸이  메타보다 두 배 더 샀다 ,World
    초면 돼          내년 전기차 배터리 교체소  천 곳 설치,World
자신만만 푸틴  러  내 덕에 심연에서 벗어나  서방엔 미사일 대결 제안 종합 ,World
   압류한 러 요트로 우크라 지원은커녕 관리비만    억원,World
    권한대행 역할 전적 지지 수주 내    고위급 대면회동  종합 보 ,World
    거대  크리스마스 트리   단 몇초만에 와르르 무슨 일  영상 ,World
푸틴   시간 연말 기자회견  전보다 강한 러  내가 지켰다 ,World
     개국   의 우크라전 참전 강력규탄 국제적 확전 행위 ,World
 테슬라  텍사스서 로보택시 출시 준비 당국과 협의 중 ,World
 우방  캐나다 때리는 트럼프  다음 타깃  한 프 독  가능성,World
트럼프  예산안 합의에  국가 배신     정부 셧다운 위기,World
푸틴  트럼프와 우크라 타협 준비  젤렌스키  영토 되찾을 힘 없어 ,World
아베 부인 손정의 만난 트럼프  이시바와 내달 취임전 회담 ,World
트럼프  임시예산안 통과 반대  부채한도 폐지 안 되면 정부 셧다운 ,World
젤렌스키  트럼프 우리편 서야 푸틴은 미친 사람 ,World
여유만만 푸틴 다급한 젤렌스키  시선은 일제히 트럼프의  입 ,World
  반도체 기업 마이크론 실적 전망  쇼크 에 주가     급락,World
반려견  마리 한꺼번에 홍콩 미인대회 우승자 무슨일 ,World
푸틴   내가 러시아 지켜  건재 과시   언급은 안해 종합 ,World
 북미대화 급하지 않아   한국 패싱은      ,World
젤렌스키  트럼프 향해  유럽과 단결해 달라 푸틴 제정신 아냐 ,World
푸틴   시간 이상 마라톤 회견서 건재 과시  내가 러시아 지켜 ,World
전쟁  년  푸틴  준비 없이 시작  인정 서방엔  미사일 결투  제안,World
 정치 양극화의 파괴적 결과  한국  민주주의 무너진 가장 부유한 나라 될 뻔 ,World
트럼프  부채한도 폐지 고집하며 예산처리 반대 정부 마비 우려,World
젤렌스키   스트롱맨  트럼프 우리편 서야 푸틴은 미친 사람  종합 ,World
퀄컴        일 칩 라이선스 재판 최종 변론,World
푸틴  트럼프와 언제든 만나겠다 서방에  미사일 결투  제안  종합 ,World
 한국 여행 무서워요  줄줄이 취소 초유의 상황에 결국,World
시진핑  마카오 일국양제 성과 띄우며  홍콩도 기대 ,World
중국   마하    극초음속 드론 영상 공개 전쟁 게임체인저 되나,World
푸틴  우크라 더 일찍 쳤어야 전쟁하고 웃음 멈췄다 ,World
푸틴  트럼프와 언제든 만날 준비 됐다 ,World
러  시리아 내 방공무기 리비아로 철수,World
 미국    하이닉스에     억 보조금 확정 ,World
중국 전기차 폭주에 혼다 닛산 합병 시동,World
     하이닉스에     억원 보조금 지급 확정 종합 ,World
  기준금리      로 동결  다음 인하 시기 약속 못해  종합 ,World
 부자 아빠  기요사키의 예언  비트코인         상승한다 ,World
   중국산 인터넷 공유기 판매금지 검토  제 의 화웨이 ,World
 정부    하이닉스에  천   억원 보조금 지급 확정 종합 보 ,World
푸틴  트럼프와 대화할 준비 됐다 원하면 언제든 만난다 ,World
 나홀로 호황   트럼프 리스크에 금리 인하 속도 조절 시사,World
 우방  캐나다 정치 흔드는 트럼프 외신들  한국도 잠재적 공격 대상 ,World
젤렌스키  지금은 돈바스 크름반도 되찾을 힘 없어 국제사회 의지할 수밖에 ,World
      핵탄두    개 보유      년엔     개 이상 ,World
푸틴  트럼프 당선자와 언제든 만날 준비 돼 있어 ,World
    엔비디아 호퍼 칩 메타보다  배 더 샀다    인프라 구축 박차,World
 독재적 경향    진짜 이럴 줄은  환호하던 서방  뒤통수 로이터,World
트럼프 예산처리 어깃장에     셧다운  초읽기,World
푸틴  트럼프와 언제든 만날것 우크라 협상 준비 안돼 ,World
푸틴  트럼프와 언제든지 대화할 것 협상과 타협할 준비 돼 있어  상보 ,World
 가자 휴전 막판 협상서  인질 석방  이견 ,World
      하이닉스와     억원 규모 보조금 최종계약 ,World
 내년엔 금리인하 두 번만  신중론에 시장 출렁,World
 중국 견제하는 이유 알겠지     국방부    핵탄두 숫자 공개했다는데,World
